,Job_Title,Salary_Estimate,Rating,Company_Name,Location,Headquarters,Size,Founded,Ownership_Type,Industry,Sector,Revenue,Competitors,Easy_Apply,Minimum_Salary,Maximum_Salary
147,Data Analyst,$59K-$85K,3.9,Amazon,"New York, NY","Seattle, WA",10000+ ,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,59000,85000
148,Data Analyst,$59K-$85K,3.4,Voice,"Brooklyn, NY",0,Unknown,0,Company - Private,0,0,0,0,0,59000,85000
149,Data Analyst,$59K-$85K,2.9,"NTT DATA, Inc.","New York, NY","Singapore, Singapore",201 to 500 ,0,Company - Private,Accounting,Accounting & Legal,0,0,0,59000,85000
150,Data Analyst,$43K-$76K,4,NYU Langone Health,"New York, NY","New York, NY",10000+ ,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),"NewYork-Presbyterian Hospital, Northwell Health",0,43000,76000
151,Data Analyst,$43K-$76K,3.6,HOMETEAM,"New York, NY","New York, NY",51 to 200 ,2013,Company - Private,Health Care Services & Hospitals,Health Care,0,"Honor, HomeHero",0,43000,76000
152,Data Analyst,$43K-$76K,3.4,Mount Sinai Health System,"New York, NY","New York, NY",10000+ ,2013,Hospital,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),0,0,43000,76000
153,Data Analyst,$43K-$76K,-1,Monkey Algorithms LLC,"New York, NY",0,0,0,0,0,0,0,0,0,43000,76000
154,Data Analyst,$43K-$76K,3.3,"Halcyon Solutions, Inc.","New York, NY","Dublin, OH",51 to 200 ,1992,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),0,0,43000,76000
155,Data Analyst,$43K-$76K,3.2,Roman,"New York, NY","Bloomingdale, IL",201 to 500 ,0,Company - Private,0,0,$25 to $50 million (USD),0,0,43000,76000
156,Data Analyst,$43K-$76K,3.8,COUNCIL ON ACCREDITATION,"New York, NY","New York, NY",51 to 200 ,1977,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD),0,0,43000,76000
157,Data Analyst,$43K-$76K,-1,APR Staffing,"New York, NY",0,0,0,0,0,0,0,0,0,43000,76000
158,Data Analyst,$43K-$76K,3.4,Mount Sinai Health System,"New York, NY","New York, NY",10000+ ,2013,Hospital,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),0,0,43000,76000
159,Data Analyst,$43K-$76K,3.2,Child Mind Institute,"New York, NY","New York, NY",201 to 500 ,2009,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD),0,0,43000,76000
160,Data Analyst,$43K-$76K,3.2,COOLSOFT,"Newark, NJ","Louisville, KY",51 to 200 ,0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$10 to $25 million (USD),0,0,43000,76000
161,Data Analyst,$43K-$76K,3.3,451 Research,"New York, NY","New York, NY",201 to 500 ,2000,Company - Private,Research & Development,Business Services,0,"Gartner, Forrester, IDC",0,43000,76000
162,Data Analyst,$43K-$76K,-1,Stark HR Consulting LLC,"New York, NY",0,0,0,0,0,0,0,0,0,43000,76000
163,Data Analyst,$43K-$76K,3.8,Amenity Analytics,"New York, NY","New York, NY",51 to 200 ,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,0,0,0,43000,76000
164,Data Analyst,$43K-$76K,3.3,"Halcyon Solutions, Inc.","New York, NY","Dublin, OH",51 to 200 ,1992,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),0,0,43000,76000
165,Data Analyst,$43K-$76K,4.1,Rockstar Games,"New York, NY","New York, NY",1001 to 5000 ,1998,Subsidiary or Business Segment,Video Games,Media,$10 to $25 million (USD),0,0,43000,76000
166,Data Analyst,$43K-$76K,2.9,Vericred,"New York, NY","New York, NY",1 to 50 ,2015,Company - Private,Internet,Information Technology,0,0,0,43000,76000
167,Data Analyst,$43K-$76K,-1,TapRm,"Brooklyn, NY","New York, NY",Unknown,0,Unknown,0,0,0,0,0,43000,76000
168,Data Analyst,$43K-$76K,3.4,APCO Worldwide,"New York, NY","Washington, DC",501 to 1000 ,1984,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"Edelman, Burson-Marsteller, FleishmanHillard",0,43000,76000
169,Data Analyst,$43K-$76K,2.5,Brooklyn Community Services,"Brooklyn, NY","Brooklyn, NY",201 to 500 ,1886,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),0,0,43000,76000
170,Data Analyst,$43K-$76K,4.4,Softcom Systems,"Weehawken, NJ","Princeton, NJ",1 to 50 ,0,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),0,0,43000,76000
171,Data Analyst,$43K-$76K,3.9,Diverse Lynx,"New York, NY","Princeton, NJ",501 to 1000 ,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,43000,76000
172,Data Analyst,$43K-$76K,2.3,Fair Health,"New York, NY","New York, NY",1 to 50 ,0,Nonprofit Organization,0,0,$10 to $25 million (USD),0,0,43000,76000
173,Data Analyst,$43K-$76K,3.6,UBS,"New York, NY","Zurich, Switzerland",10000+ ,1862,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"Deutsche Bank, Credit Suisse, Morgan Stanley",0,43000,76000
174,Data Analyst,$43K-$76K,-1,"Cowen Group, Inc.","New York, NY","West Hartford, CT",1 to 50 ,0,Unknown,0,0,0,0,0,43000,76000
175,Data Analyst,$43K-$76K,3.6,Workforce Logiq,"Haworth, NJ","Orlando, FL",501 to 1000 ,1999,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Appen, Lionbridge",0,43000,76000
176,Data Analyst,$43K-$76K,3.3,Cross River Bank,"Fort Lee, NJ","Fort Lee, NJ",201 to 500 ,2008,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),0,0,43000,76000
177,Data Analyst,$43K-$76K,3.8,NBCUniversal,"New York, NY","New York, NY",10000+ ,1906,Company - Public,TV Broadcast & Cable Networks,Media,$10+ billion (USD),0,0,43000,76000
178,Data Analyst,$43K-$76K,3.7,Narrativ,"New York, NY","New York, NY",1 to 50 ,2015,Company - Private,Internet,Information Technology,0,0,0,43000,76000
179,Data Analyst,$43K-$76K,-1,CompuForce,"New York, NY","New York, NY",Unknown,0,Company - Private,0,0,0,0,0,43000,76000
180,Data Analyst,$43K-$76K,3.6,Perficient,"New York, NY","Saint Louis, MO",1001 to 5000 ,1998,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),0,0,43000,76000
181,Data Analyst,$60K-$110K,4,Lorven Technologies Inc,"New York, NY","Plainsboro, NJ",1 to 50 ,0,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),0,0,60000,110000
182,Data Analyst,$60K-$110K,4.1,Bounce Exchange,"New York, NY","New York, NY",201 to 500 ,2012,Company - Private,Advertising & Marketing,Business Services,0,0,0,60000,110000
183,Data Analyst,$60K-$110K,4.5,Green Key Resources,"New York, NY","New York, NY",201 to 500 ,2004,Company - Private,Staffing & Outsourcing,Business Services,0,"Beacon Hill Staffing Group, PageGroup, Solomon Page",0,60000,110000
184,Data Analyst,$60K-$110K,3.7,22nd Century Technologies,"New York, NY","Somerset, NJ",1001 to 5000 ,1997,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,True,60000,110000
185,Data Analyst,$60K-$110K,3.1,Praescient Analytics,"New York, NY","Alexandria, VA",51 to 200 ,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),0,0,60000,110000
186,Data Analyst,$60K-$110K,-1,"Capgemini America, Inc.","Jersey City, NJ",0,0,0,0,0,0,0,0,0,60000,110000
187,Data Analyst,$60K-$110K,3.7,Software Guidance & Assistance,"Jersey City, NJ","Tarrytown, NY",51 to 200 ,1981,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),0,0,60000,110000
188,Data Analyst,$60K-$110K,3.7,Citi,"New York, NY","New York, NY",10000+ ,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),0,0,60000,110000
189,Data Analyst,$60K-$110K,3.2,Metropolitan Council on Jewish Poverty,"New York, NY","New York, NY",201 to 500 ,0,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),0,0,60000,110000
190,Data Analyst,$60K-$110K,3.6,TSR Consulting,"New York, NY","Hauppauge, NY",201 to 500 ,1969,Company - Public,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),0,0,60000,110000
191,Data Analyst,$60K-$110K,3.6,UBS,"Weehawken, NJ","Zurich, Switzerland",10000+ ,1862,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"Deutsche Bank, Credit Suisse, Morgan Stanley",0,60000,110000
192,Data Analyst,$60K-$110K,3.7,"Take-Two Interactive Software, Inc.","New York, NY","New York, NY",1001 to 5000 ,1993,Company - Public,Video Games,Media,$1 to $2 billion (USD),"Activision Blizzard, Electronic Arts",0,60000,110000
193,Data Analyst,$60K-$110K,3.1,Praescient Analytics,"New York, NY","Alexandria, VA",51 to 200 ,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),0,0,60000,110000
194,Data Analyst,$60K-$110K,-1,Teus Health,"Newark, NJ",0,0,0,0,0,0,0,0,0,60000,110000
195,Data Analyst,$60K-$110K,3.8,Morgan Stanley,"New York, NY","New York, NY",10000+ ,1935,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),0,0,60000,110000
196,Data Analyst,$60K-$110K,4.1,ICAP at Columbia University,"New York, NY","New York, NY",501 to 1000 ,2003,Nonprofit Organization,Health Care Services & Hospitals,Health Care,0,0,0,60000,110000
197,Data Analyst,$60K-$110K,3.8,Columbia University Medical Center,"New York, NY","New York, NY",5001 to 10000 ,0,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),0,0,60000,110000
198,Data Analyst,$60K-$110K,3.7,Xoriant Corporation,"Jersey City, NJ","Sunnyvale, CA",1001 to 5000 ,1990,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Persistent Systems (India), GlobalLogic, Synechron",0,60000,110000
199,Data Analyst,$60K-$110K,4.7,The Denzel Group,"South Plainfield, NJ","Allentown, PA",1 to 50 ,0,Company - Private,0,0,0,0,0,60000,110000
200,Data Analyst,$60K-$110K,3.7,Montefiore Medical,"New York, NY","Bronx, NY",10000+ ,1884,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),0,0,60000,110000
201,Data Analyst,$60K-$110K,3.3,Cedent Consulting,"New York, NY","Frisco, TX",1 to 50 ,0,Company - Private,Consulting,Business Services,Less than $1 million (USD),0,0,60000,110000
202,Data Analyst,$60K-$110K,3.4,ACS,"New York, NY","Moore, OK",1 to 50 ,0,Company - Private,General Repair & Maintenance,"Construction, Repair & Maintenance",$1 to $5 million (USD),0,0,60000,110000
203,Data Analyst,$60K-$110K,3.2,NADAP,"New York, NY","New York, NY",201 to 500 ,1971,Nonprofit Organization,Social Assistance,Non-Profit,0,0,0,60000,110000
204,Data Analyst,$60K-$110K,-1,SGA Inc.,"New York, NY","Bethesda, MD",1 to 50 ,1996,Company - Private,Architectural & Engineering Services,Business Services,$1 to $5 million (USD),0,0,60000,110000
205,Data Analyst,$60K-$110K,-1,Newspaper Administration,"New York, NY",0,0,0,0,0,0,0,0,0,60000,110000
206,Data Analyst,$60K-$110K,5,VISTRADA,"New York, NY","New York, NY",1 to 50 ,0,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),0,0,60000,110000
207,Data Analyst,$60K-$110K,3.6,Disney Streaming Services,"New York, NY","New York, NY",501 to 1000 ,2018,Company - Private,Internet,Information Technology,0,0,0,60000,110000
208,Data Analyst,$60K-$110K,3,Royal Communications Consultants Inc,"New York, NY","New York, NY",1 to 50 ,0,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),0,True,60000,110000
209,Data Analyst,$60K-$110K,3.5,CASES,"New York, NY","Brooklyn, NY",201 to 500 ,1989,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD),0,0,60000,110000
210,Data Analyst,$60K-$110K,1,Sphinix Network Solutions Inc.,"New York, NY","New York, NY",1 to 50 ,0,Company - Private,IT Services,Information Technology,Less than $1 million (USD),0,0,60000,110000
211,Data Analyst,$41K-$78K,5,"Staffigo Technical Services, LLC","New York, NY","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,41000,78000
212,Data Analyst,$41K-$78K,5,Earnest Research,"New York, NY","New York, NY",51 to 200 ,2012,Company - Private,Research & Development,Business Services,0,0,0,41000,78000
213,Data Analyst,$41K-$78K,3.8,Bloomberg,"New York, NY","New York, NY",10000+ ,1981,Company - Private,Computer Hardware & Software,Information Technology,0,"Google, Goldman Sachs, Thomson Reuters",0,41000,78000
214,Data Analyst,$41K-$78K,4.1,APN Software Services Inc.,"New York, NY","Newark, CA",51 to 200 ,0,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),0,0,41000,78000
215,Data Analyst,$41K-$78K,3.3,Acacia Network,"Bronx, NY","Bronx, NY",1001 to 5000 ,1966,Nonprofit Organization,Social Assistance,Non-Profit,$100 to $500 million (USD),0,0,41000,78000
216,Data Analyst,$41K-$78K,-1,Miller Cang Agency,"New York, NY",0,0,0,0,0,0,0,0,0,41000,78000
217,Data Analyst,$41K-$78K,3.5,"EDP World, Inc.","New York, NY","New York, NY",1 to 50 ,1968,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),0,0,41000,78000
218,Data Analyst,$41K-$78K,3.7,Citi,"New York, NY","New York, NY",10000+ ,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),0,0,41000,78000
219,Data Analyst,$41K-$78K,4,Walt Disney Co.,"New York, NY","Burbank, CA",10000+ ,1923,Company - Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),"News Corp, WarnerMedia, NBCUniversal",0,41000,78000
220,Data Analyst,$41K-$78K,3.4,NTT DATA,"New York, NY","Tokyo, Japan",10000+ ,1967,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Capgemini, Accenture, Deloitte",0,41000,78000
221,Data Analyst,$41K-$78K,3.6,"TSR, Inc.","Jersey City, NJ","Hauppauge, NY",201 to 500 ,1969,Company - Public,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),0,0,41000,78000
222,Data Analyst,$41K-$78K,-1,Attentive,"New York, NY","Braga, Portugal",1 to 50 ,0,Company - Private,0,0,0,0,0,41000,78000
223,Data Analyst,$41K-$78K,3.5,Fidelis Group,"Little Ferry, NJ","Little Ferry, NJ",51 to 200 ,0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),0,0,41000,78000
224,Data Analyst,$41K-$78K,3.4,Eclaro,"New York, NY","New York, NY",501 to 1000 ,1999,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),0,0,41000,78000
225,Data Analyst,$41K-$78K,4.1,Phyton Talent Advisors,"New York, NY","New York, NY",1 to 50 ,0,Company - Private,0,0,0,0,0,41000,78000
226,Data Analyst,$41K-$78K,4.2,Source of Future Technology Inc,"New York, NY","New York, NY",1 to 50 ,1981,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),0,0,41000,78000
227,Data Analyst,$41K-$78K,-1,Wayne Technologies - CHURN,"New York, NY",0,0,0,0,0,0,0,0,0,41000,78000
228,Data Analyst,$41K-$78K,2.7,Brink's,"New York, NY","Richmond, VA",10000+ ,1859,Company - Public,Security Services,Business Services,$2 to $5 billion (USD),"G4S, Loomis, GardaWorld",0,41000,78000
229,Data Analyst,$41K-$78K,3.1,Seven Seven Softwares,"Newark, NJ","Rockaway, NJ",201 to 500 ,1996,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),0,0,41000,78000
230,Data Analyst,$41K-$78K,4.5,Mobilityware,"New York, NY","Irvine, CA",51 to 200 ,1990,Company - Private,Video Games,Media,0,0,0,41000,78000
231,Data Analyst,$41K-$78K,4.8,TechProjects,"Jersey City, NJ","North Brunswick, NJ",1 to 50 ,2011,Company - Private,IT Services,Information Technology,0,0,0,41000,78000
232,Data Analyst,$41K-$78K,4.1,Mitchell Martin,"Jersey City, NJ","New York, NY",501 to 1000 ,1984,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),0,0,41000,78000
233,Data Analyst,$41K-$78K,3,RMS Computer Corporation,"Jersey City, NJ","New York, NY",201 to 500 ,1985,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),0,0,41000,78000
234,Data Analyst,$41K-$78K,2.7,ProHEALTH Care,"Lake Success, NY","Lake Success, NY",1001 to 5000 ,1997,Subsidiary or Business Segment,Health Care Services & Hospitals,Health Care,0,"Northwell Health, Stony Brook University Medical, Catholic Health Services of Long Island",0,41000,78000
235,Data Analyst,$41K-$78K,3.5,2U,"New York, NY","Lanham, MD",1001 to 5000 ,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),0,True,41000,78000
236,Data Analyst,$41K-$78K,-1,SIAL TECHNOLOGY PARTNERS,"New York, NY","Princeton, NJ",1 to 50 ,0,Company - Private,0,0,0,0,0,41000,78000
237,Data Analyst,$41K-$78K,3.1,Mount Sinai Medical Center,"New York, NY","Miami Beach, FL",1001 to 5000 ,1946,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),0,0,41000,78000
238,Data Analyst,$41K-$78K,5,Professional Resource Group,"Lake Success, NY","Spring, TX",1 to 50 ,0,Company - Private,Advertising & Marketing,Business Services,Less than $1 million (USD),0,0,41000,78000
239,Data Analyst,$41K-$78K,3.9,JPMorgan Chase,"New York, NY","New York, NY",10000+ ,1799,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),0,0,41000,78000
240,Data Analyst,$45K-$88K,3.8,Capgemini,"Jersey City, NJ","Paris, France",10000+ ,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",0,45000,88000
241,Data Analyst,$45K-$88K,3,IPRO,"Lake Success, NY","N New Hyde Park, NY",201 to 500 ,1984,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),0,0,45000,88000
242,Data Analyst,$45K-$88K,3.2,CASES,"New York, NY","Durham, NC",1 to 50 ,0,Company - Public,0,0,0,0,0,45000,88000
243,Data Analyst,$45K-$88K,3.3,Brown Brothers Harriman,"New York, NY","New York, NY",1001 to 5000 ,1818,Company - Private,Investment Banking & Asset Management,Finance,$2 to $5 billion (USD),"Morgan Stanley, Goldman Sachs",0,45000,88000
244,Data Analyst,$45K-$88K,3.6,NYC Health + Hospitals,"New York, NY","New York, NY",5001 to 10000 ,0,Company - Public,Health Care Services & Hospitals,Health Care,0,0,0,45000,88000
245,Data Analyst,$45K-$88K,3.1,Mount Sinai Medical Center,"New York, NY","Miami Beach, FL",1001 to 5000 ,1946,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),0,0,45000,88000
246,Data Analyst,$45K-$88K,3.6,Horizon Blue Cross Blue Shield of New Jersey,"Newark, NJ","Newark, NJ",1001 to 5000 ,1932,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),"UnitedHealth Group, Cigna, Aetna",0,45000,88000
247,Data Analyst,$45K-$88K,-1,APR Staffing,"Lake Success, NY",0,0,0,0,0,0,0,0,0,45000,88000
