Job Title,Company Name,Rating,Salary Estimate Average,Salary Estimate Min,Salary Estimate Max,Location,State,Size,Founded,Type of ownership,Industry,Sector,Revenue (millions),Easy Apply,Competitors
Data Engineer,Citadel,3.8,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),1990,Company - Private,0,0,10.0,0,"Soros Fund Management, D. E. Shaw & Co. - Investment Firm, Fortress Investment Group"
Data Engineer,PulsePoint,4.4,113000.0,105000,121000.0,"New York, NY", NY,SMB(51-500 Employees),2011,Company - Private,Internet,Information Technology,50.0,0,"Crossix Solutions Inc., AppNexus, The Trade Desk"
Data Engineer,Centraprise,4.2,113000.0,105000,121000.0,"New York, NY", NY,SMB(51-500 Employees),0,Company - Private,IT Services,Information Technology,0.0,0,0
Data Engineer,Atom Finance,0.0,113000.0,105000,121000.0,"New York, NY", NY,0,0,0,0,0,0.0,0,0
Data Engineer,Infoway Software,2.4,113000.0,105000,121000.0,"New York, NY", NY,SMB(51-500 Employees),0,Company - Private,Computer Hardware & Software,Information Technology,0.5,0,0
Data Engineer,Greater New York Mutual Insurance Companies (GNY),0.0,113000.0,105000,121000.0,"New York, NY", NY,0,0,0,0,0,0.0,0,0
Data Engineer,Quantum Search Partners,5.0,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),1993,Company - Private,0,0,0.0,0,0
Data Engineer,Simondata,0.0,113000.0,105000,121000.0,"New York, NY", NY,0,0,0,0,0,0.0,0,0
Data Engineer,Wells Fargo,3.6,113000.0,105000,121000.0,"New York, NY", NY,"Enterprise(5,000+ Employees)",1852,Company - Public,Banks & Credit Unions,Finance,0.0,0,0
Data Engineer,Spartoi Group,0.0,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,Flatiron Health,4.0,113000.0,105000,121000.0,"New York, NY", NY,"Mid-Market(501-5,000 Employees)",2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,0,0
Data Engineer,ingenium.agency,5.0,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),2016,Company - Private,Staffing & Outsourcing,Business Services,0.5,0,0
Data Engineer,MLWIZ Team,0.0,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,Hagerty Consulting,3.2,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),0,Company - Private,Consulting,Business Services,0.5,0,0
Data Engineer,Russell Tobin & Associates,3.5,113000.0,105000,121000.0,"New York, NY", NY,SMB(51-500 Employees),2010,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,2.5,0,0
Data Engineer,Global Atlantic Financial Group,4.5,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),2004,Company - Private,Insurance Carriers,Insurance,0.0,True,0
Data Engineer,Diverse Lynx,3.9,113000.0,105000,121000.0,"New York, NY", NY,"Mid-Market(501-5,000 Employees)",2002,Company - Private,IT Services,Information Technology,50.0,0,0
Data Engineer,SIMON Markets LLC,5.0,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),2018,Company - Private,Financial Analytics & Research,Finance,0.0,0,0
Data Engineer,Boyle Software,4.8,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),0,Company - Private,Computer Hardware & Software,Information Technology,0.5,0,0
Data Engineer,"Madison Logic, Inc.",3.9,113000.0,105000,121000.0,"New York, NY", NY,SMB(51-500 Employees),2005,Company - Private,Advertising & Marketing,Business Services,10.0,0,"Demandbase, DemandGen, TechTarget"
Data Engineer,Andiamo,3.5,113000.0,105000,121000.0,"Newark, NJ", NJ,VSB (<50 Employees),0,Company - Private,Casual Restaurants,"Restaurants, Bars & Food Services",0.5,0,0
Data Engineer,Vydia,4.4,113000.0,105000,121000.0,"Holmdel, NJ", NJ,SMB(51-500 Employees),2013,Company - Private,Music Production & Distribution,Media,2.5,0,0
Data Engineer,Better.com,4.0,113000.0,105000,121000.0,"New York, NY", NY,"Mid-Market(501-5,000 Employees)",2014,Company - Private,Internet,Information Technology,0.0,0,0
Data Engineer,Spotify,3.8,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),2006,Company - Public,Internet,Information Technology,0.0,0,0
Data Engineer,Carter Wellington Limited,0.0,113000.0,105000,121000.0,"New York, NY", NY,0,0,0,0,0,0.0,0,0
Data Engineer,"Resource Logistics, Inc.",4.7,113000.0,105000,121000.0,"New York, NY", NY,SMB(51-500 Employees),1997,Company - Private,Logistics & Supply Chain,Transportation & Logistics,2.5,0,0
Data Engineer,Skiltrek,0.0,113000.0,105000,121000.0,"New York, NY", NY,SMB(51-500 Employees),0,Company - Public,0,0,0.0,0,0
Data Engineer,Averity,5.0,113000.0,105000,121000.0,"New York, NY", NY,VSB (<50 Employees),2014,Company - Private,Staffing & Outsourcing,Business Services,0.0,0,0
Data Engineer,Amazon,3.9,113000.0,105000,121000.0,"New York, NY", NY,"Enterprise(5,000+ Employees)",1994,Company - Public,Internet,Information Technology,0.0,0,"Google, Microsoft, Walmart"
Data Engineer,Cross River Bank,3.3,113000.0,105000,121000.0,"Fort Lee, NJ", NJ,VSB (<50 Employees),2008,Company - Private,Banks & Credit Unions,Finance,10.0,0,0
Data Engineer,ingenium.agency,0.0,113000.0,105000,121000.0,"New York, NY", NY,0,0,0,0,0,0.0,0,0
Data Engineer,Allied World Assurance,3.2,113000.0,105000,121000.0,"New York, NY", NY,"Mid-Market(501-5,000 Employees)",2001,Company - Public,Insurance Carriers,Insurance,500.0,0,Munich Re
Data Engineer,Colgate-Palmolive,4.1,104500.0,92000,117000.0,"New York, NY", NY,"Enterprise(5,000+ Employees)",1806,Company - Public,Consumer Products Manufacturing,Manufacturing,0.0,0,0
Data Engineer,Aetna,3.3,104500.0,92000,117000.0,"New York, NY", NY,"Enterprise(5,000+ Employees)",1853,Company - Public,Insurance Carriers,Insurance,0.0,0,0
Data Engineer,"J Harlan Group, LLC",0.0,104500.0,92000,117000.0,"New York, NY", NY,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,Apex Systems,3.8,104500.0,92000,117000.0,"New York, NY", NY,VSB (<50 Employees),1995,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,500.0,True,"TEKsystems, Insight Global, Accenture"
Data Engineer,Squarespace,3.4,104500.0,92000,117000.0,"New York, NY", NY,VSB (<50 Employees),2003,Company - Private,Internet,Information Technology,0.0,0,GoDaddy
Data Engineer,Shake Shack,3.5,104500.0,92000,117000.0,"New York, NY", NY,VSB (<50 Employees),2004,Company - Public,Fast-Food & Quick-Service Restaurants,"Restaurants, Bars & Food Services",50.0,0,"Panera Bread, sweetgreen, Chipotle"
Data Engineer,SADA,4.7,104500.0,92000,117000.0,"New York, NY", NY,SMB(51-500 Employees),2000,Company - Private,IT Services,Information Technology,10.0,0,0
Data Engineer,Sirius XM,3.1,104500.0,92000,117000.0,"New York, NY", NY,VSB (<50 Employees),1990,Company - Public,Radio,Media,500.0,0,0
Data Engineer,"Lorven Technologies, Inc.",4.0,104500.0,92000,117000.0,"New York, NY", NY,VSB (<50 Employees),0,Company - Private,Accounting,Accounting & Legal,0.0,0,0
Data Engineer,Phyton Talent Advisors,3.9,104500.0,92000,117000.0,"New York, NY", NY,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,Hulu,3.8,112000.0,88000,136000.0,"Santa Monica, CA", CA,VSB (<50 Employees),2007,Company - Private,TV Broadcast & Cable Networks,Media,200.0,0,"Netflix, Amazon, Apple"
Data Engineer,Albert (CA),5.0,112000.0,88000,136000.0,"Los Angeles, CA", CA,SMB(51-500 Employees),2015,Company - Private,Financial Analytics & Research,Finance,0.0,0,0
Data Engineer,Direct Agents,4.4,112000.0,88000,136000.0,"Culver City, CA", CA,SMB(51-500 Employees),2003,Company - Private,Advertising & Marketing,Business Services,5.0,True,0
Data Engineer,SADA,4.7,112000.0,88000,136000.0,"Los Angeles, CA", CA,SMB(51-500 Employees),2000,Company - Private,IT Services,Information Technology,10.0,0,0
Data Engineer,CrowdRise,4.5,112000.0,88000,136000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2010,Company - Private,Internet,Information Technology,0.0,0,0
Data Engineer,Age of Learning,3.3,112000.0,88000,136000.0,"Glendale, CA", CA,"Mid-Market(501-5,000 Employees)",2007,Company - Private,K-12 Education,Education,50.0,0,"Top Hat, Flocabulary"
Data Engineer,Ring,3.1,112000.0,88000,136000.0,"Hawthorne, CA", CA,VSB (<50 Employees),2012,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,0
Data Engineer,Spokeo,3.2,112000.0,88000,136000.0,"Pasadena, CA", CA,SMB(51-500 Employees),2006,Company - Private,Internet,Information Technology,0.0,0,"PeopleFinders.com, Whitepages, Intelius"
Data Engineer,Internap Network Services,3.1,112000.0,88000,136000.0,"Los Angeles, CA", CA,"Mid-Market(501-5,000 Employees)",1996,Company - Public,Internet,Information Technology,50.0,0,"Rackspace Technology, SoftLayer, Equinix"
Data Engineer,Netflix,4.0,112000.0,88000,136000.0,"Los Angeles, CA", CA,VSB (<50 Employees),1997,Company - Public,Internet,Information Technology,1000.0,0,0
Data Engineer,The Honest Company,3.1,112000.0,88000,136000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2012,Company - Private,Internet,Information Technology,50.0,0,0
Data Engineer,Idealab,4.0,112000.0,88000,136000.0,"Pasadena, CA", CA,"Mid-Market(501-5,000 Employees)",2006,Company - Private,Investment Banking & Asset Management,Finance,50.0,0,0
Data Engineer,Sumeru,4.2,112000.0,88000,136000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2003,Nonprofit Organization,IT Services,Information Technology,2.5,0,0
Data Engineer,J. Paul Getty Trust,3.6,112000.0,88000,136000.0,"Los Angeles, CA", CA,VSB (<50 Employees),1954,Nonprofit Organization,Grantmaking Foundations,Non-Profit,0.0,0,0
Data Engineer,Mondo,3.8,112000.0,88000,136000.0,"Los Angeles, CA", CA,SMB(51-500 Employees),2000,Company - Private,Staffing & Outsourcing,Business Services,50.0,0,"Robert Half, Insight Global"
Data Engineer,BlackLine,3.9,112000.0,88000,136000.0,"Woodland Hills, CA", CA,"Mid-Market(501-5,000 Employees)",2001,Company - Public,Computer Hardware & Software,Information Technology,50.0,0,Trintech
Data Engineer,ZEFR,3.3,112000.0,88000,136000.0,"Marina del Rey, CA", CA,VSB (<50 Employees),0,Company - Private,Motion Picture Production & Distribution,Media,2.5,0,0
Data Engineer,Warner Bros. Entertainment,3.9,112000.0,88000,136000.0,"Burbank, CA", CA,"Enterprise(5,000+ Employees)",1923,Company - Public,Motion Picture Production & Distribution,Media,0.0,0,NBCUniversal
Data Engineer,NTT DATA,3.4,112000.0,88000,136000.0,"Anaheim, CA", CA,"Enterprise(5,000+ Employees)",1967,Company - Public,IT Services,Information Technology,0.0,0,"Capgemini, Accenture, Deloitte"
Data Engineer,Hyperloop Transportation Technologies,4.5,112000.0,88000,136000.0,"Los Angeles, CA", CA,"Mid-Market(501-5,000 Employees)",2013,Company - Private,Transportation Management,Transportation & Logistics,0.0,True,0
Data Engineer,NEXT Trucking,4.0,112000.0,88000,136000.0,"El Segundo, CA", CA,SMB(51-500 Employees),2015,Company - Private,Logistics & Supply Chain,Transportation & Logistics,10.0,True,"Flexport, Convoy, C.H. Robinson"
Data Engineer,Tapcart,5.0,112000.0,88000,136000.0,"Santa Monica, CA", CA,VSB (<50 Employees),2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.5,0,0
Data Engineer,VMware,4.2,112000.0,88000,136000.0,"Los Angeles, CA", CA,"Enterprise(5,000+ Employees)",1998,Company - Public,Computer Hardware & Software,Information Technology,1000.0,0,0
Data Engineer,NBCUniversal,3.8,112000.0,88000,136000.0,"Universal City, CA", CA,"Enterprise(5,000+ Employees)",1906,Company - Public,TV Broadcast & Cable Networks,Media,0.0,0,0
Data Engineer,Neustar,3.7,112000.0,88000,136000.0,"Los Angeles, CA", CA,VSB (<50 Employees),1996,Company - Private,Internet,Information Technology,100.0,0,"Adobe, Akamai, Oracle"
Data Engineer,Sense360,5.0,112000.0,88000,136000.0,"Culver City, CA", CA,VSB (<50 Employees),2014,Unknown,Enterprise Software & Network Solutions,Information Technology,0.0,0,0
Data Engineer,TrueCar,2.7,112000.0,88000,136000.0,"Santa Monica, CA", CA,"Mid-Market(501-5,000 Employees)",2005,Company - Public,Internet,Information Technology,50.0,0,"Edmunds.com, Autotrader, Cars.com"
Data Engineer,Aetion,4.5,112000.0,88000,136000.0,"Los Angeles, CA", CA,SMB(51-500 Employees),2013,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,0
Data Engineer,Dave,4.3,112000.0,88000,136000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2016,Company - Private,Banks & Credit Unions,Finance,0.0,0,0
Data Engineer,Google,4.4,112000.0,88000,136000.0,"Los Angeles, CA", CA,"Enterprise(5,000+ Employees)",1998,Company - Public,Internet,Information Technology,0.0,0,"Microsoft, Apple, Facebook"
Data Engineer,Direct Agents,4.4,131000.0,95000,167000.0,"Culver City, CA", CA,SMB(51-500 Employees),2003,Company - Private,Advertising & Marketing,Business Services,5.0,True,0
Data Engineer,SADA,4.7,131000.0,95000,167000.0,"Los Angeles, CA", CA,SMB(51-500 Employees),2000,Company - Private,IT Services,Information Technology,10.0,0,0
Data Engineer,DRINKS,4.1,131000.0,95000,167000.0,"Los Angeles, CA", CA,SMB(51-500 Employees),2013,Company - Private,Food & Beverage Stores,Retail,10.0,0,0
Data Engineer,codeSpark,0.0,131000.0,95000,167000.0,"Pasadena, CA", CA,VSB (<50 Employees),0,Company - Private,K-12 Education,Education,0.0,0,0
Data Engineer,Exponent,3.5,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),1967,Company - Public,Consulting,Business Services,50.0,0,0
Data Engineer,Cedars-Sinai,3.9,131000.0,95000,167000.0,"Los Angeles, CA", CA,"Enterprise(5,000+ Employees)",1902,Nonprofit Organization,Health Care Services & Hospitals,Health Care,500.0,0,"UCLA Health, City of Hope, Keck Medicine of USC"
Data Engineer,Ipsos,3.2,131000.0,95000,167000.0,"Culver City, CA", CA,"Enterprise(5,000+ Employees)",1975,Company - Public,Consulting,Business Services,200.0,0,0
Data Engineer,Direct Agents,4.4,131000.0,95000,167000.0,"Culver City, CA", CA,SMB(51-500 Employees),2003,Company - Private,Advertising & Marketing,Business Services,5.0,True,0
Data Engineer,Mt. San Antonio College,4.4,131000.0,95000,167000.0,"Walnut, CA", CA,"Mid-Market(501-5,000 Employees)",1946,College / University,Colleges & Universities,Education,0.0,0,0
Data Engineer,mGage,3.8,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2002,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,0,0
Data Engineer,"Netflix, Inc.",4.0,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),1997,Company - Public,Internet,Information Technology,1000.0,0,0
Data Engineer,Prosum,4.0,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),1996,Company - Private,IT Services,Information Technology,5.0,0,"Kforce, NTT DATA, IBM"
Data Engineer,"Analog Devices, Inc.",3.9,131000.0,95000,167000.0,"Wilmington, CA", CA,"Enterprise(5,000+ Employees)",1965,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,1000.0,0,"Texas Instruments, Qualcomm"
Data Engineer,Vertical Mass,3.8,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),0,Unknown,0,0,0.0,0,0
Data Engineer,ingenium.agency,5.0,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2016,Company - Private,Staffing & Outsourcing,Business Services,0.5,0,0
Data Engineer,Foursquare,2.5,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2009,Company - Private,Internet,Information Technology,0.0,0,0
Data Engineer,TEEMA,4.7,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2008,Company - Private,Staffing & Outsourcing,Business Services,10.0,0,0
Data Engineer,NortonLifeLock,3.7,131000.0,95000,167000.0,"Culver City, CA", CA,VSB (<50 Employees),2019,Company - Public,Internet,Information Technology,500.0,0,"Microsoft, McAfee, Trend Micro"
Data Engineer,Agilisium LLC,4.8,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2012,Company - Private,IT Services,Information Technology,2.5,0,0
Data Engineer,ingenium.agency,0.0,131000.0,95000,167000.0,"Los Angeles, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,FabFitFun,2.9,131000.0,95000,167000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2010,Company - Private,"Health, Beauty, & Fitness",Consumer Services,0.0,0,"Birchbox, ipsy, Stitch Fix"
Data Engineer,Greenlots,3.4,131000.0,95000,167000.0,"Los Angeles, CA", CA,SMB(51-500 Employees),2008,Company - Private,Energy,"Oil, Gas, Energy & Utilities",0.0,True,"ChargePoint, EVgo"
Data Engineer,CyberCoders,4.2,131000.0,95000,167000.0,"Pasadena, CA", CA,VSB (<50 Employees),1999,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,50.0,0,0
Data Engineer,EvolvInc,0.0,131000.0,95000,167000.0,"Burbank, CA", CA,VSB (<50 Employees),2005,Company - Private,IT Services,Information Technology,0.0,0,0
Data Engineer,ViacomCBS,3.6,131000.0,95000,167000.0,"Los Angeles, CA", CA,"Enterprise(5,000+ Employees)",2019,Company - Public,Motion Picture Production & Distribution,Media,0.0,0,"NBCUniversal, WarnerMedia, Netflix"
Data Engineer,Ledgent Technology,2.0,131000.0,95000,167000.0,"Los Angeles, CA", CA,"Mid-Market(501-5,000 Employees)",0,Company - Public,0,0,0.0,0,0
Data Engineer,Warner Media LLC,3.7,131000.0,95000,167000.0,"Los Angeles, CA", CA,"Enterprise(5,000+ Employees)",2003,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,0.0,0,"Walt Disney Company, NBCUniversal"
Data Engineer,Turner Broadcasting,3.7,131000.0,95000,167000.0,"Burbank, CA", CA,"Enterprise(5,000+ Employees)",2003,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,0.0,0,"Walt Disney Company, NBCUniversal"
Data Engineer,Trovetechs Inc,0.0,131000.0,95000,167000.0,"Universal City, CA", CA,0,0,Company - Private,0,0,0.0,0,0
Data Engineer,Bloomstaff,0.0,131000.0,95000,167000.0,"Los Angeles, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,Bloomstaff,0.0,131000.0,95000,167000.0,"Los Angeles, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,Age of Learning,3.3,112500.0,79000,146000.0,"Glendale, CA", CA,"Mid-Market(501-5,000 Employees)",2007,Company - Private,K-12 Education,Education,50.0,0,"Top Hat, Flocabulary"
Data Engineer,Ring,3.1,112500.0,79000,146000.0,"Hawthorne, CA", CA,VSB (<50 Employees),2012,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,0
Data Engineer,Techstyle Group LLC,3.1,112500.0,79000,146000.0,"El Segundo, CA", CA,VSB (<50 Employees),2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,50.0,0,0
Data Engineer,GradTests (gradtests.com.au),0.0,112500.0,79000,146000.0,"Los Angeles, CA", CA,0,0,0,0,0,0.0,0,0
